theta,q,theta_via_q,y_rep
0.64082728,0.82041364,0.64082728,89.0
0.63663821,0.81831911,0.63663821,73.0
0.60809123,0.80404562,0.60809123,82.0
0.67191459,0.83595729,0.67191459,81.0
0.71469872,0.85734936,0.71469872,82.0
0.67502451,0.83751226,0.67502451,78.0
0.66499381,0.83249691,0.66499381,79.0
0.64569939,0.8228497,0.64569939,88.0
0.53270167,0.76635083,0.53270167,82.0
0.64415393,0.82207696,0.64415393,78.0
0.6735745,0.83678725,0.6735745,87.0
0.6899155,0.84495775,0.6899155,84.0
0.72400312,0.86200156,0.72400312,88.0
0.33955663,0.66977832,0.33955663,65.0
0.71160632,0.85580316,0.71160632,87.0
0.60665641,0.80332821,0.60665641,71.0
0.62661179,0.8133059,0.62661179,84.0
0.57287638,0.78643819,0.57287638,86.0
0.60708449,0.80354224,0.60708449,78.0
0.4702936,0.7351468,0.4702936,71.0
0.51331261,0.7566563,0.51331261,79.0
0.53319278,0.76659639,0.53319278,73.0
0.62289855,0.81144927,0.62289855,79.0
0.60420796,0.80210398,0.60420796,82.0
0.62795061,0.8139753,0.62795061,78.0
0.63796844,0.81898422,0.63796844,87.0
0.60278357,0.80139179,0.60278357,84.0
0.58685712,0.79342856,0.58685712,76.0
0.6013879,0.80069395,0.6013879,82.0
0.69655309,0.84827654,0.69655309,86.0
0.70639626,0.85319813,0.70639626,88.0
0.70361837,0.85180919,0.70361837,83.0
0.55342554,0.77671277,0.55342554,86.0
0.6907008,0.8453504,0.6907008,89.0
0.57357555,0.78678778,0.57357555,79.0
0.69945258,0.84972629,0.69945258,80.0
0.59876923,0.79938462,0.59876923,84.0
0.55755489,0.77877744,0.55755489,76.0
0.54272354,0.77136177,0.54272354,63.0
0.59916194,0.79958097,0.59916194,84.0
0.65803857,0.82901929,0.65803857,83.0
0.65614058,0.82807029,0.65614058,81.0
0.64338438,0.82169219,0.64338438,84.0
0.613194,0.806597,0.613194,82.0
0.52849423,0.76424711,0.52849423,77.0
0.51664608,0.75832304,0.51664608,75.0
0.51664608,0.75832304,0.51664608,79.0
0.57531581,0.7876579,0.57531581,75.0
0.51853357,0.75926678,0.51853357,74.0
0.52335548,0.76167774,0.52335548,67.0
0.53056647,0.76528323,0.53056647,86.0
0.51608484,0.75804242,0.51608484,70.0
0.66430531,0.83215265,0.66430531,86.0
0.65362687,0.82681343,0.65362687,87.0
0.65362687,0.82681343,0.65362687,87.0
0.59840741,0.79920371,0.59840741,82.0
0.57975728,0.78987864,0.57975728,81.0
0.59334289,0.79667144,0.59334289,79.0
0.61614815,0.80807408,0.61614815,83.0
0.67106893,0.83553446,0.67106893,85.0
0.48022495,0.74011248,0.48022495,76.0
0.62640385,0.81320192,0.62640385,90.0
0.61719088,0.80859544,0.61719088,79.0
0.64961719,0.82480859,0.64961719,80.0
0.65031424,0.82515712,0.65031424,79.0
0.66797298,0.83398649,0.66797298,88.0
0.60035833,0.80017917,0.60035833,86.0
0.65427954,0.82713977,0.65427954,72.0
0.55130553,0.77565276,0.55130553,77.0
0.61108634,0.80554317,0.61108634,82.0
0.51944668,0.75972334,0.51944668,73.0
0.56731346,0.78365673,0.56731346,72.0
0.65734822,0.82867411,0.65734822,84.0
0.65898653,0.82949326,0.65898653,80.0
0.55560495,0.77780248,0.55560495,76.0
0.59849628,0.79924814,0.59849628,75.0
0.62305011,0.81152505,0.62305011,80.0
0.73087368,0.86543684,0.73087368,86.0
0.70042574,0.85021287,0.70042574,83.0
0.61860278,0.80930139,0.61860278,79.0
0.62153082,0.81076541,0.62153082,82.0
0.70430774,0.85215387,0.70430774,84.0
0.44799924,0.72399962,0.44799924,71.0
0.45495994,0.72747997,0.45495994,65.0
0.60061553,0.80030777,0.60061553,70.0
0.53651228,0.76825614,0.53651228,68.0
0.5795096,0.7897548,0.5795096,84.0
0.60813024,0.80406512,0.60813024,82.0
0.56149486,0.78074743,0.56149486,78.0
0.43662055,0.71831027,0.43662055,78.0
0.45031984,0.72515992,0.45031984,77.0
0.46026214,0.73013107,0.46026214,73.0
0.43899425,0.71949712,0.43899425,64.0
0.48889805,0.74444903,0.48889805,76.0
0.58098975,0.79049488,0.58098975,79.0
0.71076863,0.85538432,0.71076863,83.0
0.72340442,0.86170221,0.72340442,85.0
0.72825765,0.86412883,0.72825765,86.0
0.70540617,0.85270309,0.70540617,84.0
0.73678953,0.86839476,0.73678953,84.0
0.72594864,0.86297432,0.72594864,83.0
0.4893391,0.74466955,0.4893391,74.0
0.46853234,0.73426617,0.46853234,81.0
0.74698275,0.87349137,0.74698275,89.0
0.65566921,0.8278346,0.65566921,82.0
0.46445378,0.73222689,0.46445378,71.0
0.49793519,0.74896759,0.49793519,75.0
0.60997436,0.80498718,0.60997436,82.0
0.53004855,0.76502427,0.53004855,75.0
0.53722244,0.76861122,0.53722244,72.0
0.47122676,0.73561338,0.47122676,72.0
0.50237386,0.75118693,0.50237386,80.0
0.53700999,0.76850499,0.53700999,77.0
0.61834123,0.80917061,0.61834123,80.0
0.40764106,0.70382053,0.40764106,67.0
0.56074862,0.78037431,0.56074862,80.0
0.55138626,0.77569313,0.55138626,79.0
0.68800549,0.84400274,0.68800549,90.0
0.58056898,0.79028449,0.58056898,79.0
0.72663873,0.86331937,0.72663873,86.0
0.76120352,0.88060176,0.76120352,83.0
0.75899305,0.87949653,0.75899305,90.0
0.49103295,0.74551648,0.49103295,81.0
0.39029689,0.69514844,0.39029689,66.0
0.41124239,0.7056212,0.41124239,72.0
0.45168128,0.72584064,0.45168128,65.0
0.44052514,0.72026257,0.44052514,75.0
0.47949699,0.7397485,0.47949699,71.0
0.45985261,0.7299263,0.45985261,73.0
0.43502161,0.7175108,0.43502161,72.0
0.38934354,0.69467177,0.38934354,68.0
0.43745982,0.71872991,0.43745982,69.0
0.47641367,0.73820684,0.47641367,76.0
0.57259792,0.78629896,0.57259792,72.0
0.61671297,0.80835649,0.61671297,73.0
0.57297116,0.78648558,0.57297116,81.0
0.64443473,0.82221736,0.64443473,76.0
0.57100494,0.78550247,0.57100494,84.0
0.57381672,0.78690836,0.57381672,74.0
0.61793947,0.80896974,0.61793947,86.0
0.65603484,0.82801742,0.65603484,82.0
0.64089901,0.82044951,0.64089901,82.0
0.61770939,0.80885469,0.61770939,83.0
0.65914509,0.82957254,0.65914509,80.0
0.58895722,0.79447861,0.58895722,79.0
0.5958741,0.79793705,0.5958741,79.0
0.58819604,0.79409802,0.58819604,83.0
0.612619,0.8063095,0.612619,87.0
0.71946894,0.85973447,0.71946894,82.0
0.75834801,0.87917401,0.75834801,91.0
0.69244479,0.8462224,0.69244479,81.0
0.614291,0.8071455,0.614291,78.0
0.56505028,0.78252514,0.56505028,82.0
0.5622174,0.7811087,0.5622174,82.0
0.42714055,0.71357027,0.42714055,75.0
0.46703109,0.73351554,0.46703109,77.0
0.59687991,0.79843995,0.59687991,78.0
0.56602046,0.78301023,0.56602046,78.0
0.60497065,0.80248533,0.60497065,70.0
0.56373663,0.78186832,0.56373663,77.0
0.53253486,0.76626743,0.53253486,69.0
0.53038101,0.76519051,0.53038101,78.0
0.54800625,0.77400313,0.54800625,83.0
0.62702981,0.81351491,0.62702981,76.0
0.62933102,0.81466551,0.62933102,76.0
0.56629409,0.78314705,0.56629409,73.0
0.70021292,0.85010646,0.70021292,77.0
0.72640755,0.86320377,0.72640755,89.0
0.6913468,0.8456734,0.6913468,88.0
0.56178653,0.78089327,0.56178653,75.0
0.64286499,0.82143249,0.64286499,80.0
0.57174005,0.78587003,0.57174005,83.0
0.45378169,0.72689085,0.45378169,71.0
0.57015388,0.78507694,0.57015388,81.0
0.61267223,0.80633611,0.61267223,84.0
0.61890086,0.80945043,0.61890086,77.0
0.56420091,0.78210046,0.56420091,78.0
0.54466446,0.77233223,0.54466446,78.0
0.54903322,0.77451661,0.54903322,71.0
0.61596244,0.80798122,0.61596244,65.0
0.59289054,0.79644527,0.59289054,81.0
0.62250602,0.81125301,0.62250602,87.0
0.6150364,0.8075182,0.6150364,85.0
0.60545395,0.80272698,0.60545395,80.0
0.60583908,0.80291954,0.60583908,76.0
0.58365631,0.79182815,0.58365631,81.0
0.60201286,0.80100643,0.60201286,82.0
0.65556981,0.8277849,0.65556981,84.0
0.49024332,0.74512166,0.49024332,71.0
0.50860462,0.75430231,0.50860462,70.0
0.50174263,0.75087131,0.50174263,79.0
0.6232834,0.8116417,0.6232834,76.0
0.61745969,0.80872984,0.61745969,75.0
0.56219883,0.78109941,0.56219883,82.0
0.62293547,0.81146774,0.62293547,85.0
0.63173364,0.81586682,0.63173364,85.0
0.61669053,0.80834526,0.61669053,77.0
0.60763288,0.80381644,0.60763288,74.0
0.52928492,0.76464246,0.52928492,85.0
0.52928492,0.76464246,0.52928492,75.0
0.4760074,0.7380037,0.4760074,70.0
0.60434419,0.80217209,0.60434419,77.0
0.63719621,0.8185981,0.63719621,82.0
0.65136221,0.8256811,0.65136221,81.0
0.58067751,0.79033876,0.58067751,78.0
0.58067751,0.79033876,0.58067751,81.0
0.4671307,0.73356535,0.4671307,65.0
0.70572727,0.85286363,0.70572727,81.0
0.67582889,0.83791445,0.67582889,81.0
0.69739265,0.84869633,0.69739265,91.0
0.72800291,0.86400145,0.72800291,87.0
0.68024033,0.84012016,0.68024033,85.0
0.58867965,0.79433982,0.58867965,76.0
0.64868455,0.82434227,0.64868455,79.0
0.63360157,0.81680078,0.63360157,84.0
0.6633743,0.83168715,0.6633743,82.0
0.68171106,0.84085553,0.68171106,83.0
0.31787615,0.65893808,0.31787615,61.0
0.51413183,0.75706591,0.51413183,85.0
0.59232612,0.79616306,0.59232612,81.0
0.60042137,0.80021068,0.60042137,86.0
0.56008783,0.78004392,0.56008783,78.0
0.61471518,0.80735759,0.61471518,83.0
0.51056878,0.75528439,0.51056878,72.0
0.57460799,0.787304,0.57460799,77.0
0.62608746,0.81304373,0.62608746,78.0
0.64562588,0.82281294,0.64562588,78.0
0.48154749,0.74077374,0.48154749,74.0
0.66820832,0.83410416,0.66820832,82.0
0.68945645,0.84472822,0.68945645,80.0
0.70028735,0.85014368,0.70028735,86.0
0.71394409,0.85697205,0.71394409,88.0
0.72293536,0.86146768,0.72293536,84.0
0.43632929,0.71816465,0.43632929,65.0
0.6446345,0.82231725,0.6446345,83.0
0.63312706,0.81656353,0.63312706,81.0
0.70823439,0.85411719,0.70823439,84.0
0.61361597,0.80680798,0.61361597,82.0
0.53439769,0.76719884,0.53439769,74.0
0.54413803,0.77206901,0.54413803,80.0
0.52684558,0.76342279,0.52684558,70.0
0.6608134,0.8304067,0.6608134,86.0
0.67366872,0.83683436,0.67366872,83.0
0.6647832,0.8323916,0.6647832,76.0
0.64912585,0.82456293,0.64912585,81.0
0.64745757,0.82372879,0.64745757,80.0
0.57441273,0.78720637,0.57441273,83.0
0.55048474,0.77524237,0.55048474,79.0
0.6119659,0.80598295,0.6119659,81.0
0.59519214,0.79759607,0.59519214,82.0
0.53422903,0.76711452,0.53422903,75.0
0.51542182,0.75771091,0.51542182,77.0
0.47923045,0.73961522,0.47923045,81.0
0.69662744,0.84831372,0.69662744,90.0
0.70976661,0.8548833,0.70976661,93.0
0.71536424,0.85768212,0.71536424,89.0
0.53630224,0.76815112,0.53630224,77.0
0.62076813,0.81038406,0.62076813,85.0
0.62735343,0.81367672,0.62735343,77.0
0.62617194,0.81308597,0.62617194,85.0
0.5489547,0.77447735,0.5489547,70.0
0.55371916,0.77685958,0.55371916,70.0
0.47797878,0.73898939,0.47797878,81.0
0.4995764,0.7497882,0.4995764,73.0
0.56200397,0.78100199,0.56200397,83.0
0.61866131,0.80933066,0.61866131,74.0
0.60151128,0.80075564,0.60151128,73.0
0.60151128,0.80075564,0.60151128,77.0
0.56777378,0.78388689,0.56777378,83.0
0.57070498,0.78535249,0.57070498,74.0
0.61124657,0.80562328,0.61124657,77.0
0.62223748,0.81111874,0.62223748,77.0
0.54123136,0.77061568,0.54123136,76.0
0.34438977,0.67219488,0.34438977,61.0
0.67351651,0.83675825,0.67351651,89.0
0.44421742,0.72210871,0.44421742,72.0
0.53114094,0.76557047,0.53114094,79.0
0.54483155,0.77241578,0.54483155,81.0
0.54661036,0.77330518,0.54661036,80.0
0.62054058,0.81027029,0.62054058,78.0
0.57026023,0.78513011,0.57026023,78.0
0.58679433,0.79339716,0.58679433,82.0
0.58679433,0.79339716,0.58679433,82.0
0.57514711,0.78757355,0.57514711,73.0
0.57393808,0.78696904,0.57393808,77.0
0.61084517,0.80542258,0.61084517,87.0
0.51431818,0.75715909,0.51431818,71.0
0.52516536,0.76258268,0.52516536,74.0
0.52161304,0.76080652,0.52161304,76.0
0.5210662,0.7605331,0.5210662,80.0
0.59579812,0.79789906,0.59579812,78.0
0.59561994,0.79780997,0.59561994,86.0
0.54548649,0.77274324,0.54548649,72.0
0.55204573,0.77602286,0.55204573,69.0
0.55169606,0.77584803,0.55169606,75.0
0.67053656,0.83526828,0.67053656,86.0
0.66150899,0.83075449,0.66150899,87.0
0.58650569,0.79325284,0.58650569,81.0
0.72040722,0.86020361,0.72040722,75.0
0.70219824,0.85109912,0.70219824,88.0
0.6829868,0.8414934,0.6829868,88.0
0.66852495,0.83426247,0.66852495,82.0
0.65621827,0.82810914,0.65621827,90.0
0.65123676,0.82561838,0.65123676,75.0
0.66684359,0.83342179,0.66684359,87.0
0.68144526,0.84072263,0.68144526,85.0
0.69604169,0.84802085,0.69604169,82.0
0.60875379,0.80437689,0.60875379,77.0
0.52602854,0.76301427,0.52602854,67.0
0.50385478,0.75192739,0.50385478,84.0
0.67575252,0.83787626,0.67575252,80.0
0.66140823,0.83070411,0.66140823,82.0
0.52065447,0.76032723,0.52065447,76.0
0.50359963,0.75179981,0.50359963,82.0
0.48046597,0.74023299,0.48046597,76.0
0.51052834,0.75526417,0.51052834,78.0
0.5160622,0.7580311,0.5160622,86.0
0.5291895,0.76459475,0.5291895,76.0
0.5352239,0.76761195,0.5352239,75.0
0.59576383,0.79788192,0.59576383,73.0
0.64413093,0.82206546,0.64413093,87.0
0.67293332,0.83646666,0.67293332,81.0
0.6031402,0.8015701,0.6031402,79.0
0.54572664,0.77286332,0.54572664,80.0
0.64312232,0.82156116,0.64312232,84.0
0.60986186,0.80493093,0.60986186,78.0
0.61321768,0.80660884,0.61321768,80.0
0.52349764,0.76174882,0.52349764,80.0
0.55994555,0.77997278,0.55994555,76.0
0.55994555,0.77997278,0.55994555,78.0
0.56301226,0.78150613,0.56301226,76.0
0.55575202,0.77787601,0.55575202,70.0
0.52810814,0.76405407,0.52810814,80.0
0.67875899,0.8393795,0.67875899,86.0
0.50205922,0.75102961,0.50205922,76.0
0.43226761,0.71613381,0.43226761,79.0
0.33653428,0.66826714,0.33653428,67.0
0.37661406,0.68830703,0.37661406,64.0
0.41213301,0.7060665,0.41213301,71.0
0.40238418,0.70119209,0.40238418,66.0
0.38223467,0.69111734,0.38223467,60.0
0.40593708,0.70296854,0.40593708,74.0
0.37628219,0.68814109,0.37628219,69.0
0.40368367,0.70184184,0.40368367,68.0
0.3683383,0.68416915,0.3683383,64.0
0.41528728,0.70764364,0.41528728,76.0
0.58491048,0.79245524,0.58491048,81.0
0.64299428,0.82149714,0.64299428,81.0
0.71488665,0.85744332,0.71488665,86.0
0.69981329,0.84990664,0.69981329,87.0
0.52673283,0.76336641,0.52673283,68.0
0.57065615,0.78532808,0.57065615,82.0
0.60375685,0.80187843,0.60375685,82.0
0.62489759,0.8124488,0.62489759,77.0
0.60468233,0.80234117,0.60468233,78.0
0.53701281,0.76850641,0.53701281,66.0
0.6459863,0.82299315,0.6459863,76.0
0.66056835,0.83028417,0.66056835,83.0
0.57670668,0.78835334,0.57670668,81.0
0.60785488,0.80392744,0.60785488,79.0
0.58341968,0.79170984,0.58341968,87.0
0.6063826,0.8031913,0.6063826,81.0
0.58350238,0.79175119,0.58350238,73.0
0.62585718,0.81292859,0.62585718,84.0
0.62711337,0.81355669,0.62711337,81.0
0.54326734,0.77163367,0.54326734,75.0
0.64049322,0.82024661,0.64049322,87.0
0.62379254,0.81189627,0.62379254,86.0
0.59516497,0.79758248,0.59516497,77.0
0.66620586,0.83310293,0.66620586,86.0
0.56525044,0.78262522,0.56525044,86.0
0.66717998,0.83358999,0.66717998,91.0
0.51405365,0.75702683,0.51405365,74.0
0.62222675,0.81111337,0.62222675,79.0
0.56098259,0.78049129,0.56098259,78.0
0.4106476,0.7053238,0.4106476,60.0
0.65695388,0.82847694,0.65695388,80.0
0.64236551,0.82118275,0.64236551,84.0
0.58616307,0.79308153,0.58616307,79.0
0.45080887,0.72540443,0.45080887,63.0
0.56549801,0.782749,0.56549801,80.0
0.56334348,0.78167174,0.56334348,82.0
0.52444663,0.76222332,0.52444663,78.0
0.56794765,0.78397382,0.56794765,76.0
0.53116245,0.76558123,0.53116245,76.0
0.53034955,0.76517478,0.53034955,75.0
0.52165377,0.76082688,0.52165377,72.0
0.53097643,0.76548821,0.53097643,77.0
0.52617405,0.76308702,0.52617405,79.0
0.50506082,0.75253041,0.50506082,79.0
0.67185048,0.83592524,0.67185048,79.0
0.65923405,0.82961703,0.65923405,77.0
0.60654515,0.80327258,0.60654515,83.0
0.61120386,0.80560193,0.61120386,81.0
0.5638127,0.78190635,0.5638127,81.0
0.68950292,0.84475146,0.68950292,85.0
0.72363475,0.86181738,0.72363475,84.0
0.59960552,0.79980276,0.59960552,73.0
0.59124511,0.79562255,0.59124511,79.0
0.51263952,0.75631976,0.51263952,78.0
0.66943835,0.83471918,0.66943835,83.0
0.58291912,0.79145956,0.58291912,76.0
0.64343438,0.82171719,0.64343438,87.0
0.76066146,0.88033073,0.76066146,80.0
0.71647483,0.85823742,0.71647483,86.0
0.73092394,0.86546197,0.73092394,87.0
0.70895747,0.85447873,0.70895747,89.0
0.74111989,0.87055995,0.74111989,90.0
0.73694152,0.86847076,0.73694152,84.0
0.73854883,0.86927441,0.73854883,84.0
0.48869424,0.74434712,0.48869424,74.0
0.72493223,0.86246612,0.72493223,84.0
0.74344165,0.87172083,0.74344165,83.0
0.7382915,0.86914575,0.7382915,96.0
0.6194659,0.80973295,0.6194659,84.0
0.62546001,0.81273,0.62546001,81.0
0.5895011,0.79475055,0.5895011,86.0
0.62733755,0.81366878,0.62733755,78.0
0.59089511,0.79544755,0.59089511,82.0
0.5610623,0.78053115,0.5610623,76.0
0.56430581,0.78215291,0.56430581,76.0
0.69741906,0.84870953,0.69741906,90.0
0.68726277,0.84363138,0.68726277,80.0
0.55592334,0.77796167,0.55592334,75.0
0.66399887,0.83199944,0.66399887,86.0
0.69249424,0.84624712,0.69249424,84.0
0.67614811,0.83807405,0.67614811,87.0
0.50524783,0.75262391,0.50524783,81.0
0.51550103,0.75775051,0.51550103,78.0
0.6676437,0.83382185,0.6676437,87.0
0.65821661,0.8291083,0.65821661,88.0
0.65148377,0.82574189,0.65148377,85.0
0.603299,0.8016495,0.603299,79.0
0.5715585,0.78577925,0.5715585,75.0
0.57728541,0.78864271,0.57728541,78.0
0.39405165,0.69702583,0.39405165,69.0
0.44885274,0.72442637,0.44885274,78.0
0.50156736,0.75078368,0.50156736,71.0
0.47550832,0.73775416,0.47550832,75.0
0.5842703,0.79213515,0.5842703,80.0
0.50515194,0.75257597,0.50515194,73.0
0.61742936,0.80871468,0.61742936,86.0
0.61780582,0.80890291,0.61780582,81.0
0.68590937,0.84295468,0.68590937,82.0
0.68623544,0.84311772,0.68623544,84.0
0.71093608,0.85546804,0.71093608,90.0
0.51237686,0.75618843,0.51237686,81.0
0.57499606,0.78749803,0.57499606,85.0
0.53495028,0.76747514,0.53495028,76.0
0.69460663,0.84730332,0.69460663,83.0
0.71025316,0.85512658,0.71025316,82.0
0.57297322,0.78648661,0.57297322,80.0
0.58142422,0.79071211,0.58142422,80.0
0.59609697,0.79804849,0.59609697,78.0
0.40760957,0.70380478,0.40760957,70.0
0.469332,0.734666,0.469332,64.0
0.45139262,0.72569631,0.45139262,77.0
0.56332152,0.78166076,0.56332152,75.0
0.57215306,0.78607653,0.57215306,78.0
0.63072923,0.81536461,0.63072923,85.0
0.63670111,0.81835055,0.63670111,75.0
0.58214394,0.79107197,0.58214394,76.0
0.58087836,0.79043918,0.58087836,81.0
0.63637793,0.81818897,0.63637793,80.0
0.51165392,0.75582696,0.51165392,72.0
0.66395959,0.83197979,0.66395959,88.0
0.58313848,0.79156924,0.58313848,78.0
0.65050451,0.82525226,0.65050451,83.0
0.65362864,0.82681432,0.65362864,80.0
0.64631549,0.82315775,0.64631549,85.0
0.59391836,0.79695918,0.59391836,80.0
0.61021253,0.80510627,0.61021253,75.0
0.63628827,0.81814413,0.63628827,79.0
0.65942379,0.82971189,0.65942379,82.0
0.65942379,0.82971189,0.65942379,87.0
0.67143902,0.83571951,0.67143902,88.0
0.69401688,0.84700844,0.69401688,83.0
0.60017643,0.80008822,0.60017643,75.0
0.51267541,0.75633771,0.51267541,78.0
0.5961719,0.79808595,0.5961719,79.0
0.58378503,0.79189252,0.58378503,66.0
0.66460534,0.83230267,0.66460534,79.0
0.60268165,0.80134083,0.60268165,84.0
0.65639709,0.82819854,0.65639709,85.0
0.6652693,0.83263465,0.6652693,86.0
0.68075724,0.84037862,0.68075724,76.0
0.55855435,0.77927717,0.55855435,80.0
0.54910873,0.77455437,0.54910873,73.0
0.67026082,0.83513041,0.67026082,87.0
0.53910359,0.76955179,0.53910359,75.0
0.45864602,0.72932301,0.45864602,73.0
0.64401791,0.82200896,0.64401791,86.0
0.56216318,0.78108159,0.56216318,83.0
0.63041673,0.81520836,0.63041673,86.0
0.62428586,0.81214293,0.62428586,82.0
0.67402881,0.8370144,0.67402881,90.0
0.70421918,0.85210959,0.70421918,84.0
0.64550774,0.82275387,0.64550774,78.0
0.64246462,0.82123231,0.64246462,80.0
0.54205206,0.77102603,0.54205206,81.0
0.54688522,0.77344261,0.54688522,73.0
0.64210916,0.82105458,0.64210916,85.0
0.5828867,0.79144335,0.5828867,80.0
0.67588654,0.83794327,0.67588654,75.0
0.6948649,0.84743245,0.6948649,90.0
0.62953029,0.81476515,0.62953029,82.0
0.62869038,0.81434519,0.62869038,79.0
0.55480373,0.77740187,0.55480373,81.0
0.52971535,0.76485768,0.52971535,80.0
0.53761293,0.76880647,0.53761293,76.0
0.42305806,0.71152903,0.42305806,74.0
0.4782881,0.73914405,0.4782881,72.0
0.48298157,0.74149078,0.48298157,71.0
0.49446865,0.74723432,0.49446865,65.0
0.55528595,0.77764298,0.55528595,79.0
0.62339414,0.81169707,0.62339414,85.0
0.58185309,0.79092654,0.58185309,76.0
0.49532947,0.74766474,0.49532947,82.0
0.6832705,0.84163525,0.6832705,80.0
0.53772068,0.76886034,0.53772068,77.0
0.61266337,0.80633169,0.61266337,87.0
0.56752444,0.78376222,0.56752444,80.0
0.67152088,0.83576044,0.67152088,89.0
0.52222711,0.76111355,0.52222711,83.0
0.51397235,0.75698617,0.51397235,75.0
0.66864887,0.83432444,0.66864887,85.0
0.69710655,0.84855328,0.69710655,87.0
0.61900709,0.80950355,0.61900709,86.0
0.53435545,0.76717772,0.53435545,76.0
0.60060484,0.80030242,0.60060484,75.0
0.59458799,0.79729399,0.59458799,83.0
0.59181817,0.79590908,0.59181817,80.0
0.55619114,0.77809557,0.55619114,75.0
0.6067482,0.8033741,0.6067482,82.0
0.53931214,0.76965607,0.53931214,79.0
0.58545141,0.7927257,0.58545141,89.0
0.6512005,0.82560025,0.6512005,85.0
0.6037211,0.80186055,0.6037211,77.0
0.58256065,0.79128032,0.58256065,83.0
0.54657484,0.77328742,0.54657484,73.0
0.67467625,0.83733812,0.67467625,82.0
0.53166283,0.76583142,0.53166283,79.0
0.54180179,0.7709009,0.54180179,75.0
0.52735776,0.76367888,0.52735776,84.0
0.62390022,0.81195011,0.62390022,79.0
0.63016357,0.81508179,0.63016357,86.0
0.61974076,0.80987038,0.61974076,86.0
0.61901682,0.80950841,0.61901682,80.0
0.58484094,0.79242047,0.58484094,83.0
0.54676559,0.77338279,0.54676559,78.0
0.37419936,0.68709968,0.37419936,76.0
0.34685228,0.67342614,0.34685228,74.0
0.35665975,0.67832987,0.35665975,66.0
0.47842024,0.73921012,0.47842024,72.0
0.46562969,0.73281484,0.46562969,75.0
0.56334945,0.78167472,0.56334945,81.0
0.62799636,0.81399818,0.62799636,84.0
0.65132045,0.82566023,0.65132045,84.0
0.54801904,0.77400952,0.54801904,85.0
0.54558201,0.77279101,0.54558201,84.0
0.53676011,0.76838006,0.53676011,75.0
0.62080359,0.8104018,0.62080359,78.0
0.49276239,0.74638119,0.49276239,78.0
0.49185445,0.74592722,0.49185445,68.0
0.46333323,0.73166661,0.46333323,72.0
0.56579454,0.78289727,0.56579454,82.0
0.52844336,0.76422168,0.52844336,71.0
0.60648433,0.80324216,0.60648433,75.0
0.47566554,0.73783277,0.47566554,73.0
0.58600135,0.79300067,0.58600135,78.0
0.64376751,0.82188375,0.64376751,77.0
0.58999342,0.79499671,0.58999342,80.0
0.60000049,0.80000025,0.60000049,75.0
0.57626902,0.78813451,0.57626902,83.0
0.57714428,0.78857214,0.57714428,80.0
0.62723451,0.81361726,0.62723451,74.0
0.48831553,0.74415777,0.48831553,76.0
0.40355624,0.70177812,0.40355624,71.0
0.4168448,0.7084224,0.4168448,65.0
0.39116795,0.69558398,0.39116795,66.0
0.42822634,0.71411317,0.42822634,65.0
0.39345622,0.69672811,0.39345622,65.0
0.68064167,0.84032083,0.68064167,84.0
0.71245192,0.85622596,0.71245192,78.0
0.6874033,0.84370165,0.6874033,87.0
0.66237484,0.83118742,0.66237484,84.0
0.68308281,0.8415414,0.68308281,87.0
0.69593605,0.84796803,0.69593605,86.0
0.69593605,0.84796803,0.69593605,84.0
0.67086657,0.83543329,0.67086657,85.0
0.54951282,0.77475641,0.54951282,78.0
0.536917,0.7684585,0.536917,77.0
0.52185585,0.76092792,0.52185585,83.0
0.50482939,0.7524147,0.50482939,72.0
0.65258762,0.82629381,0.65258762,86.0
0.54442244,0.77221122,0.54442244,79.0
0.5499535,0.77497675,0.5499535,78.0
0.53526464,0.76763232,0.53526464,78.0
0.49850732,0.74925366,0.49850732,73.0
0.52414293,0.76207146,0.52414293,81.0
0.55367153,0.77683577,0.55367153,70.0
0.55548391,0.77774196,0.55548391,84.0
0.600979,0.8004895,0.600979,78.0
0.53539154,0.76769577,0.53539154,82.0
0.61595283,0.80797641,0.61595283,82.0
0.61342041,0.80671021,0.61342041,82.0
0.55590789,0.77795394,0.55590789,75.0
0.54491726,0.77245863,0.54491726,72.0
0.6132149,0.80660745,0.6132149,81.0
0.60085836,0.80042918,0.60085836,87.0
0.57805104,0.78902552,0.57805104,78.0
0.62966951,0.81483475,0.62966951,82.0
0.57198477,0.78599239,0.57198477,75.0
0.60670107,0.80335054,0.60670107,78.0
0.58625905,0.79312952,0.58625905,80.0
0.57641032,0.78820516,0.57641032,79.0
0.65042793,0.82521396,0.65042793,84.0
0.56603668,0.78301834,0.56603668,69.0
0.52612848,0.76306424,0.52612848,73.0
0.50346105,0.75173053,0.50346105,76.0
0.58498162,0.79249081,0.58498162,79.0
0.49394013,0.74697006,0.49394013,78.0
0.57734745,0.78867372,0.57734745,84.0
0.57316411,0.78658206,0.57316411,80.0
0.65814724,0.82907362,0.65814724,85.0
0.52177952,0.76088976,0.52177952,77.0
0.6267969,0.81339845,0.6267969,76.0
0.63089844,0.81544922,0.63089844,84.0
0.55246646,0.77623323,0.55246646,79.0
0.62894289,0.81447144,0.62894289,84.0
0.47863261,0.73931631,0.47863261,77.0
0.47584471,0.73792235,0.47584471,72.0
0.50097809,0.75048904,0.50097809,72.0
0.50539083,0.75269541,0.50539083,76.0
0.60255314,0.80127657,0.60255314,78.0
0.6967048,0.8483524,0.6967048,82.0
