theta,p_forced,q,y_rep
0.75578322,0.35874135,0.84339388,86.0
0.68568821,0.33117415,0.78978015,78.0
0.56317442,0.35657946,0.71893745,80.0
0.58457386,0.37281897,0.7394526,69.0
0.53362318,0.40461154,0.72232462,72.0
0.54394503,0.4078839,0.72996251,72.0
0.46579044,0.53178103,0.74987295,74.0
0.53028728,0.50367829,0.76687138,74.0
0.65010128,0.49422778,0.82303095,83.0
0.65673849,0.41488103,0.79915118,76.0
0.72551226,0.38891013,0.83226333,81.0
0.61351716,0.45388174,0.78893466,81.0
0.64932759,0.4578084,0.80986837,79.0
0.66828433,0.43898612,0.81390291,79.0
0.57386336,0.52530794,0.79771632,78.0
0.46126653,0.55605688,0.76083298,83.0
0.55760337,0.56578213,0.80790347,81.0
0.60942998,0.53677745,0.81907916,89.0
0.67762269,0.49730733,0.83794329,86.0
0.41259323,0.5432585,0.73170695,81.0
0.3978561,0.53810571,0.72187317,75.0
0.62105273,0.4907279,0.80701273,84.0
0.48933403,0.59222666,0.79176403,83.0
0.49195493,0.59629858,0.79490149,83.0
0.59541414,0.46408689,0.78317713,79.0
0.62692209,0.48272152,0.80701482,77.0
0.6391342,0.64892573,0.8733093,88.0
0.62961799,0.64474949,0.8684216,90.0
0.54787423,0.55563855,0.79909274,81.0
0.57620216,0.64862843,0.85108949,89.0
0.61908921,0.6571709,0.8694127,80.0
0.55475604,0.40013194,0.73291237,65.0
0.72087361,0.42417612,0.83927236,90.0
0.62276973,0.40007274,0.77368928,75.0
0.74115582,0.34726899,0.83104438,87.0
0.77053031,0.38669139,0.85926427,86.0
0.56536403,0.39106642,0.73533556,75.0
0.64092545,0.38342116,0.77860223,78.0
0.64922444,0.35657968,0.77430388,79.0
0.58876223,0.55906656,0.81867152,81.0
0.68667314,0.52538347,0.85128989,86.0
0.70915202,0.54205312,0.86680708,88.0
0.39640092,0.44592268,0.66555944,67.0
0.46217805,0.65056369,0.81206548,76.0
0.4656885,0.64302905,0.80926631,79.0
0.32696045,0.52983842,0.68356266,65.0
0.70027046,0.54451652,0.86347814,86.0
0.5274324,0.5579827,0.79111695,82.0
0.55894748,0.61943526,0.83215096,81.0
0.66236205,0.36476903,0.78552192,79.0
0.67674139,0.44145805,0.81944651,83.0
0.58372853,0.5439725,0.81016876,80.0
0.58802459,0.53219105,0.80727422,78.0
0.5749976,0.51473672,0.79376194,81.0
0.55437863,0.52398074,0.78787565,79.0
0.66372935,0.47554889,0.82364249,82.0
0.68786415,0.4670031,0.83363256,87.0
0.71477496,0.47697291,0.85081958,84.0
0.53284326,0.49727809,0.76515007,78.0
0.61010385,0.49429883,0.80282906,71.0
0.5249431,0.49607052,0.76060482,73.0
0.61105307,0.46335328,0.7912729,83.0
0.65157756,0.5898847,0.85710663,94.0
0.57903171,0.5909173,0.82778916,81.0
0.58067343,0.43280004,0.76215799,72.0
0.5706177,0.47056605,0.77267043,77.0
0.51952364,0.53686601,0.77747507,83.0
0.49175524,0.64706552,0.8206229,82.0
0.70171567,0.56586778,0.87050516,91.0
0.69903199,0.54852055,0.86411913,90.0
0.64944516,0.4975895,0.82387757,82.0
0.5838744,0.56831273,0.82036388,79.0
0.64040947,0.5255092,0.82937761,88.0
0.62150668,0.48749768,0.80602129,87.0
0.63923328,0.54518575,0.83591815,79.0
0.62224873,0.51946225,0.81847625,83.0
0.59578747,0.42847426,0.76898214,81.0
0.51014328,0.56184298,0.78536584,89.0
0.61661175,0.43963976,0.78516447,81.0
0.6585771,0.43998353,0.80879755,81.0
0.55153867,0.43858568,0.74822739,81.0
0.65799356,0.57565933,0.85487276,82.0
0.44908665,0.52991773,0.7410254,80.0
0.41952379,0.52959268,0.72693974,74.0
0.50793833,0.59057353,0.79853693,74.0
0.67092166,0.48170141,0.82943916,90.0
0.50349096,0.54562061,0.77439653,81.0
0.49773037,0.58532605,0.79172187,78.0
0.53487532,0.52222092,0.77777316,72.0
0.59392351,0.54454023,0.8150485,69.0
0.50614568,0.47075896,0.73863203,74.0
0.58215371,0.49037586,0.78705544,82.0
0.61442752,0.49200478,0.80413102,81.0
0.67090274,0.4255646,0.81095488,77.0
0.61198756,0.50615321,0.8083813,79.0
0.52820797,0.5912361,0.80714845,84.0
0.48966389,0.5339523,0.76215903,78.0
0.71611325,0.39786164,0.8290609,88.0
0.50989225,0.37475696,0.69356354,63.0
0.71744051,0.55817659,0.8751586,91.0
0.4650247,0.52263903,0.74462367,70.0
0.66359389,0.61362209,0.87002011,83.0
0.55358314,0.45305727,0.75583554,79.0
0.56850036,0.45938764,0.76672596,77.0
0.50024868,0.5027488,0.75149806,78.0
0.6006936,0.44857594,0.77981285,78.0
0.51258368,0.59453319,0.80236886,83.0
0.66972379,0.50812298,0.83754472,86.0
0.55006123,0.51925891,0.78369595,78.0
0.69320374,0.45656396,0.83327585,85.0
0.58583089,0.42330477,0.76115065,80.0
0.73876804,0.50138206,0.86974506,85.0
0.60206684,0.5214589,0.80957263,81.0
0.62748868,0.44412676,0.79293093,87.0
0.56391236,0.48964189,0.77743914,78.0
0.55345773,0.5336972,0.79177609,75.0
0.59628182,0.5055871,0.80039652,81.0
0.55020012,0.53490183,0.7907989,80.0
0.52105821,0.49807142,0.75960543,80.0
0.58425225,0.49691803,0.7908448,78.0
0.63617301,0.45270643,0.80087983,81.0
0.58008588,0.52512867,0.80059482,84.0
0.51332243,0.49223089,0.75288016,75.0
0.61727386,0.46444825,0.79503034,82.0
0.48060037,0.64765279,0.81699099,86.0
0.66577896,0.35774179,0.78534379,83.0
0.62542559,0.52979383,0.8238728,81.0
0.57446507,0.48267048,0.77985822,85.0
0.64611458,0.50682072,0.82547104,86.0
0.65039819,0.51369984,0.82998858,84.0
0.59957053,0.46272125,0.78485776,78.0
0.65708553,0.36453187,0.78208878,80.0
0.64167722,0.56126589,0.84279157,85.0
0.42018017,0.52553924,0.72489824,71.0
0.53266341,0.47030002,0.75245182,75.0
0.54811316,0.45103086,0.75192807,72.0
0.64521978,0.48248393,0.81639554,83.0
0.63705532,0.51711037,0.82473778,87.0
0.65506728,0.4134966,0.79769579,72.0
0.71550683,0.34613642,0.81398028,85.0
0.70870669,0.33945768,0.80758844,82.0
0.70870669,0.33945768,0.80758844,84.0
0.77910856,0.35565335,0.85766934,85.0
0.74937125,0.36438223,0.84069591,81.0
0.55800276,0.53987197,0.79662468,76.0
0.47231156,0.50239248,0.73741827,70.0
0.58423433,0.56992057,0.82118774,81.0
0.62417559,0.41198258,0.7790087,75.0
0.6512577,0.54802968,0.84237883,81.0
0.59528221,0.59384374,0.83562134,73.0
0.51371,0.56042694,0.78624002,80.0
0.50183704,0.5811679,0.79135336,81.0
0.49961314,0.58566603,0.79267273,79.0
0.3789001,0.5815536,0.74010298,74.0
0.36889185,0.57572876,0.73223896,74.0
0.56322608,0.6018438,0.82609576,81.0
0.72712663,0.43667733,0.84628424,88.0
0.60047767,0.49501386,0.79824676,79.0
0.33985379,0.53381676,0.6922509,71.0
0.59996859,0.52635694,0.8105279,72.0
0.66345714,0.5113583,0.83555113,85.0
0.57115309,0.55701824,0.81002864,79.0
0.51488624,0.46487451,0.74040326,71.0
0.55224468,0.42121552,0.74084617,76.0
0.58516871,0.42494213,0.761448,77.0
0.69030746,0.47463616,0.83729874,81.0
0.47099605,0.49165161,0.7310817,73.0
0.5553371,0.53152577,0.79168689,77.0
0.62449866,0.51996418,0.81974591,87.0
0.53680669,0.48666455,0.76222646,79.0
0.60939839,0.53413695,0.81803314,83.0
0.71552275,0.52850007,0.865869,96.0
0.71937415,0.45364251,0.84667796,85.0
0.71533636,0.42565845,0.83650584,85.0
0.52021882,0.53761261,0.77815523,79.0
0.36024936,0.61366709,0.75284327,77.0
0.43816744,0.53553811,0.73905019,70.0
0.57953235,0.62256202,0.84129954,85.0
0.69557826,0.4623158,0.83631724,84.0
0.71225298,0.468075,0.84694017,85.0
0.46293797,0.57786468,0.77328715,76.0
0.33098191,0.56761393,0.7107259,74.0
0.52116449,0.63606826,0.82573656,85.0
0.59986666,0.59088266,0.83629851,81.0
0.72189487,0.44883675,0.84671867,89.0
0.61002132,0.46766542,0.79240087,83.0
0.5497843,0.48334355,0.76739315,84.0
0.62383828,0.53292021,0.82430246,87.0
0.60386504,0.49926364,0.80164082,75.0
0.62852272,0.49882129,0.8138235,84.0
0.57434786,0.50734011,0.79029826,79.0
0.6673774,0.51209543,0.83771191,86.0
0.47432484,0.55197749,0.7644857,77.0
0.53785511,0.45381427,0.74758305,77.0
0.66735759,0.43561611,0.81226198,85.0
0.62378825,0.44317778,0.79051694,77.0
0.58296266,0.43865874,0.76589973,79.0
0.70228248,0.46073229,0.83945056,84.0
0.51449974,0.57659283,0.79443571,83.0
0.50584507,0.55045133,0.77785331,79.0
0.62158115,0.43906807,0.78773279,75.0
0.68542476,0.46875513,0.83288352,80.0
0.62800547,0.40526973,0.77876359,77.0
0.71843266,0.41153986,0.83430885,85.0
0.60150126,0.50408617,0.80237896,79.0
0.6690604,0.54815675,0.85046717,85.0
0.57468569,0.54473774,0.80637044,75.0
0.61227051,0.5055853,0.80830084,80.0
0.60375927,0.40265809,0.76330881,79.0
0.67689744,0.42421178,0.81396135,81.0
0.65061971,0.43455473,0.80244457,74.0
0.588425,0.53589591,0.80898636,78.0
0.64323922,0.41132909,0.78998531,81.0
0.6901721,0.41506083,0.81876952,79.0
0.65229,0.3673034,0.78000506,77.0
0.64918351,0.45904122,0.81022274,79.0
0.67434998,0.42025919,0.8112074,84.0
0.56839163,0.4178881,0.74875563,78.0
0.66645471,0.45487548,0.81817628,81.0
0.66716915,0.45808613,0.81963435,83.0
0.59622399,0.5022862,0.79903511,74.0
0.55602796,0.5761441,0.81181983,86.0
0.44373133,0.71670905,0.84241412,89.0
0.45534256,0.72654062,0.85105831,84.0
0.060406615,0.61083227,0.63434058,64.0
0.1014559,0.73514838,0.76201914,79.0
0.097559378,0.74126651,0.76650839,75.0
0.54753442,0.56774216,0.8044182,78.0
0.4969232,0.43139083,0.71394592,75.0
0.58919656,0.40239516,0.75450187,75.0
0.53188232,0.67057472,0.8457902,82.0
0.4072441,0.62384263,0.7770305,73.0
0.62217159,0.56079198,0.83405473,82.0
0.60239218,0.468845,0.78880862,79.0
0.72764038,0.46439211,0.85412204,86.0
0.59219464,0.48523307,0.79007529,80.0
0.6613243,0.46269208,0.81802686,84.0
0.56336213,0.42511631,0.74898401,76.0
0.60395806,0.54779726,0.82090875,81.0
0.63985165,0.34089478,0.76262434,79.0
0.52191633,0.42452,0.72487241,65.0
0.48916375,0.45546415,0.72183135,73.0
0.55917381,0.51640665,0.78681939,84.0
0.52852259,0.52182724,0.77455235,81.0
0.53479746,0.54780276,0.78963669,74.0
0.56325208,0.60982486,0.82959182,79.0
0.54473518,0.60866416,0.82183856,82.0
0.64940858,0.62938542,0.87006571,86.0
0.67189958,0.35346098,0.78787028,72.0
0.66094712,0.34161787,0.77677364,78.0
0.49725711,0.65765011,0.82788603,87.0
0.49849842,0.48890342,0.74368426,73.0
0.50435432,0.49957773,0.75196786,77.0
0.39148457,0.60587869,0.7601711,69.0
0.41432366,0.64595923,0.7926467,72.0
0.45644176,0.63961298,0.80410867,85.0
0.38145146,0.53955865,0.71519468,70.0
0.43191842,0.6335446,0.79182344,78.0
0.53407565,0.47623446,0.75596488,76.0
0.45104657,0.53066025,0.74235433,81.0
0.45244402,0.5267292,0.74085774,81.0
0.66802551,0.4501992,0.81748016,84.0
0.58047722,0.41730952,0.75554807,74.0
0.26869328,0.62762764,0.72768159,75.0
0.24675277,0.69589528,0.77093396,79.0
0.69932629,0.54325786,0.86266965,86.0
0.5829597,0.53582647,0.80642093,74.0
0.44770735,0.61864238,0.78937899,76.0
0.62208996,0.41521208,0.77900277,78.0
0.500834,0.60249038,0.80157671,77.0
0.57380516,0.52932268,0.79939976,79.0
0.60261753,0.45360032,0.78287035,82.0
0.75075166,0.3892152,0.8477629,85.0
0.79178338,0.38404859,0.87174868,82.0
0.45651091,0.53636077,0.74801713,73.0
0.55232564,0.60117875,0.82145795,70.0
0.51380362,0.52886155,0.77093419,80.0
0.61829557,0.4833555,0.80279451,76.0
0.40560932,0.63590884,0.78358761,82.0
0.65558583,0.58714458,0.85780674,88.0
0.50815112,0.4464438,0.727734,70.0
0.69286675,0.49113383,0.84371028,89.0
0.61831935,0.48978695,0.80526155,79.0
0.55891556,0.45900068,0.76137362,79.0
0.52312905,0.53846389,0.77990684,81.0
0.51947539,0.56759226,0.79221744,74.0
0.61549659,0.39365019,0.76685643,79.0
0.62242454,0.41198445,0.77797976,75.0
0.58951602,0.42498352,0.76396495,83.0
0.56608447,0.40077643,0.73998759,76.0
0.67547574,0.50447234,0.83918925,80.0
0.48784196,0.47618245,0.73172263,75.0
0.61626077,0.55800572,0.83038945,84.0
0.62340007,0.56720214,0.83700835,81.0
0.52308899,0.58986631,0.80440273,80.0
0.62280814,0.50134137,0.81191002,82.0
0.65009116,0.54990623,0.84250821,81.0
0.72549789,0.499848,0.86270722,80.0
0.69472613,0.44914572,0.83183859,82.0
0.40721752,0.58576137,0.75444659,75.0
0.20556524,0.71260549,0.77168381,77.0
0.2096,0.68298234,0.74942924,76.0
0.51572954,0.60584223,0.80912104,83.0
0.45684355,0.58737865,0.77588205,71.0
0.48334389,0.64192278,0.81499722,76.0
0.55818152,0.53561724,0.79482712,87.0
0.5544704,0.52981553,0.7905189,84.0
0.64407315,0.48544646,0.81685658,88.0
0.63532746,0.49997994,0.81765642,83.0
0.53880778,0.47306758,0.75698287,83.0
0.56523262,0.54081205,0.80036006,81.0
0.64114421,0.55339749,0.8397341,79.0
0.70600555,0.51406887,0.85713895,85.0
0.73125267,0.52329108,0.87188575,90.0
0.66564522,0.44754659,0.81528456,80.0
0.6729473,0.42827114,0.81301453,82.0
0.7345931,0.37830045,0.83499665,83.0
0.66872787,0.34273102,0.7822651,78.0
0.7235565,0.29401296,0.80483447,81.0
0.64104529,0.28729316,0.74417053,68.0
0.69119573,0.48461568,0.84084712,87.0
0.64101408,0.48262396,0.81426929,80.0
0.63253142,0.47066331,0.8054854,84.0
0.73417544,0.4877583,0.86383357,90.0
0.7527028,0.49116772,0.8741672,87.0
0.3251629,0.59082645,0.72387451,69.0
0.31492244,0.60060014,0.72638012,76.0
0.63423078,0.58158621,0.84695711,84.0
0.61103423,0.57204531,0.83354027,80.0
0.50828232,0.61850003,0.81240972,85.0
0.66208645,0.58717676,0.86050143,84.0
0.58563341,0.62379995,0.84411527,86.0
0.50813413,0.66197719,0.83373812,81.0
0.4968679,0.65139272,0.82460449,82.0
0.39545309,0.58909477,0.75158851,71.0
0.68680923,0.43640488,0.82348721,82.0
0.6522578,0.5170557,0.83205988,83.0
0.52790768,0.45678829,0.74355392,77.0
0.60301519,0.52936284,0.8131642,83.0
0.63497528,0.50553908,0.81950954,87.0
0.57148763,0.54152884,0.80353944,82.0
0.56002559,0.51539062,0.78678428,74.0
0.63640203,0.49928448,0.81794086,76.0
0.63824591,0.5302052,0.83004981,82.0
0.43065523,0.55723041,0.74791145,74.0
0.47276937,0.50367158,0.73832046,76.0
0.31344261,0.53988736,0.68410626,72.0
0.44783608,0.65927194,0.81186226,81.0
0.50687516,0.67412188,0.8393014,84.0
0.49187862,0.66814379,0.83137677,81.0
0.48584398,0.60689994,0.79788523,79.0
0.30107555,0.56588946,0.69658953,66.0
0.52724766,0.66460562,0.84144152,89.0
0.49796975,0.52289064,0.76047667,77.0
0.50615182,0.52531843,0.76557937,80.0
0.58206667,0.51489069,0.79725665,77.0
0.60920811,0.455676,0.7872826,78.0
0.6024486,0.46305794,0.78653793,85.0
0.71607225,0.42308676,0.83619832,87.0
0.62514448,0.5360627,0.82609054,79.0
0.60431894,0.51256915,0.80713284,82.0
0.56766483,0.55442774,0.80736344,83.0
0.57704463,0.44530943,0.76539064,69.0
0.52975471,0.61058838,0.81688102,84.0
0.65482089,0.47938275,0.8202938,75.0
0.53232644,0.50076214,0.76651965,78.0
0.48274299,0.51239517,0.74778299,81.0
0.57400525,0.44238573,0.76245925,77.0
0.60669993,0.48884306,0.79896194,77.0
0.56201795,0.48801327,0.775759,74.0
0.63089837,0.57939858,0.84475533,88.0
0.66304763,0.5813647,0.85893985,92.0
0.63420853,0.56322345,0.84023086,89.0
0.65050775,0.56111024,0.84661143,90.0
0.51851471,0.38161005,0.70225433,75.0
0.70148576,0.40004405,0.82090461,84.0
0.54827735,0.49401602,0.77143558,75.0
0.52874394,0.54135029,0.78385854,81.0
0.59267694,0.54455542,0.81448692,79.0
0.59380569,0.55541916,0.8194138,79.0
0.64254413,0.42030141,0.79278334,81.0
0.51730083,0.55927548,0.78726264,76.0
0.48944356,0.51864713,0.75424219,79.0
0.47323107,0.64675313,0.81392052,83.0
0.51081425,0.59878578,0.80373172,77.0
0.55314692,0.54597324,0.79711674,79.0
0.56330086,0.49669131,0.78020553,72.0
0.56477232,0.49797889,0.78150652,76.0
0.62071096,0.50955184,0.81397839,84.0
0.40256279,0.53630524,0.7229715,75.0
0.56490833,0.52467156,0.79318855,81.0
0.61702603,0.41065035,0.77429443,71.0
0.69473183,0.36037378,0.80474248,79.0
0.69039655,0.43219286,0.82420495,79.0
0.52375019,0.58340366,0.80159607,83.0
0.71156163,0.3523703,0.81319874,78.0
0.64040737,0.36413804,0.77134873,84.0
0.69861027,0.31526842,0.79362894,76.0
0.70449413,0.36855169,0.81340332,82.0
0.58370902,0.37890619,0.74144425,77.0
0.65515715,0.46389648,0.81512853,78.0
0.49686063,0.41750638,0.70692453,73.0
0.52137173,0.42937022,0.72688046,73.0
0.54182124,0.43823225,0.74260994,73.0
0.52388326,0.60381958,0.81137187,82.0
0.45114917,0.57633291,0.76746997,74.0
0.54090219,0.57850933,0.80649456,83.0
0.45958663,0.51431066,0.73752699,77.0
0.67347987,0.37154106,0.7947955,76.0
0.71903787,0.33664852,0.81362335,79.0
0.62297023,0.36762458,0.76157564,74.0
0.68063599,0.43383444,0.81918709,86.0
0.62104548,0.45916743,0.79504906,84.0
0.6630119,0.49274787,0.82906207,80.0
0.60590736,0.4547394,0.78511681,80.0
0.64864587,0.54444408,0.83993855,87.0
0.61628467,0.59235074,0.84357873,83.0
0.55883285,0.58909119,0.81872053,83.0
0.34378172,0.61103291,0.74475268,76.0
0.5184526,0.53598405,0.77655432,77.0
0.54451934,0.56414828,0.80147797,78.0
0.63019565,0.55787003,0.83649841,84.0
0.62914766,0.50793422,0.81751626,82.0
0.60239012,0.51885876,0.80869349,76.0
0.55051645,0.5126961,0.78096491,82.0
0.56756258,0.50514174,0.78600477,80.0
0.60788982,0.48558048,0.79829087,87.0
0.6892622,0.54225515,0.85776137,77.0
0.50664443,0.50129507,0.75396114,75.0
0.61881925,0.42884845,0.78228802,86.0
0.52675982,0.48450136,0.75604533,80.0
0.70688157,0.42967891,0.83282838,86.0
0.65941139,0.44860005,0.81219945,73.0
0.44713367,0.51570162,0.73224773,77.0
0.44506917,0.51012212,0.72815166,81.0
0.66525555,0.48097347,0.82625875,86.0
0.58320077,0.56010701,0.81665294,82.0
0.58183054,0.53354816,0.80494409,84.0
0.65458862,0.42897151,0.80276026,78.0
0.6285759,0.44910796,0.79538542,86.0
0.50409381,0.58194408,0.79268348,79.0
0.6232819,0.52546563,0.82123431,71.0
0.57085213,0.45911106,0.76787866,74.0
0.66803288,0.46782795,0.82333638,86.0
0.59929228,0.45841734,0.78298365,79.0
0.53609259,0.54740142,0.79003616,79.0
0.5438837,0.51761393,0.77997585,77.0
0.68239226,0.51644941,0.84642059,87.0
0.70263584,0.39376718,0.81972809,80.0
0.57890039,0.62009077,0.84002037,84.0
0.48596995,0.60680119,0.797884,80.0
0.672945,0.41157647,0.80755314,87.0
0.68418403,0.46008397,0.82948589,87.0
0.6125047,0.40468171,0.76931696,74.0
0.52043837,0.6178262,0.81672411,76.0
0.60688119,0.49973084,0.80333478,81.0
0.46048331,0.67866728,0.82663564,86.0
0.35758525,0.61935385,0.7554673,79.0
0.63841849,0.56146593,0.84143419,84.0
0.64405233,0.55440609,0.84139189,85.0
0.59774107,0.57173119,0.82772505,84.0
0.57404918,0.47429535,0.77607567,81.0
0.63773067,0.54862045,0.83647903,80.0
0.61126935,0.56186643,0.82968405,90.0
0.65921571,0.41829989,0.80176574,79.0
0.59392371,0.49820037,0.79623107,81.0
0.65068205,0.38630191,0.78562424,78.0
0.6589582,0.38349204,0.78974501,76.0
0.54043189,0.56145702,0.79845963,80.0
0.6155224,0.45851232,0.79181012,77.0
0.51151239,0.56840923,0.78917326,80.0
0.53556869,0.51658817,0.77548841,78.0
0.44139738,0.59750008,0.77516249,81.0
0.5608352,0.56188399,0.80759487,75.0
0.47295091,0.51707358,0.74547407,71.0
0.55741249,0.53093661,0.7923984,77.0
0.58151421,0.48169689,0.78309751,75.0
0.58425385,0.50057232,0.79236486,75.0
0.64918683,0.40566843,0.79150066,77.0
0.68819749,0.4152826,0.81768365,84.0
0.72053376,0.3158963,0.80881611,81.0
0.68074197,0.32144387,0.7833655,75.0
0.69950417,0.30834476,0.79216048,73.0
0.71746769,0.36806335,0.82145747,76.0
0.56267088,0.45777295,0.76286832,76.0
0.63677209,0.55363366,0.83786729,80.0
0.52269513,0.52873948,0.77506506,78.0
0.47690404,0.54325372,0.76107787,73.0
0.35961554,0.55457508,0.7147568,77.0
0.37800503,0.55471295,0.7230337,77.0
0.64696776,0.42997578,0.79876307,77.0
0.666773,0.4632628,0.82114467,85.0
0.66387797,0.31155655,0.76859899,72.0
0.68478954,0.4409872,0.82379332,84.0
0.6455277,0.40853986,0.79034376,85.0
0.60854231,0.4509226,0.78505943,71.0
0.20027029,0.66770805,0.73425626,75.0
0.45557179,0.57752998,0.76999541,73.0
0.37642208,0.62934157,0.76886559,78.0
0.49649807,0.62216571,0.80975971,84.0
0.43952844,0.60231958,0.77711143,76.0
0.37434595,0.46845517,0.66743682,57.0
0.661828,0.5231391,0.838739,81.0
0.67414089,0.53478143,0.84840429,82.0
0.4086945,0.56840547,0.74479578,78.0
0.57116847,0.56656848,0.8141309,83.0
0.40316056,0.58509874,0.75237057,71.0
0.3898593,0.56887626,0.73695386,74.0
0.64972095,0.48390288,0.81922199,82.0
0.47156442,0.5335111,0.75349067,79.0
0.6568002,0.54672149,0.84443491,83.0
0.4787967,0.54466389,0.76267732,70.0
0.68626927,0.47380149,0.83491535,77.0
0.58988171,0.48701364,0.78961491,81.0
0.60532604,0.45247984,0.78390805,74.0
0.53645965,0.55099018,0.79186583,78.0
0.52747501,0.51914678,0.77278484,80.0
0.54318871,0.52628711,0.7836026,76.0
0.50796164,0.49689684,0.75245395,78.0
0.51833818,0.40372979,0.71279941,75.0
0.64274956,0.47883206,0.81381252,76.0
0.63763035,0.44034844,0.79719926,74.0
0.53852199,0.43493641,0.73923558,73.0
0.69875254,0.51974432,0.8553242,91.0
0.62129308,0.51649668,0.81689395,74.0
0.61181397,0.56015141,0.82925692,83.0
0.56621111,0.49034622,0.77891786,81.0
0.6518681,0.54104049,0.84022155,85.0
0.67773644,0.58254773,0.86547034,84.0
0.40421241,0.42782826,0.65910718,79.0
0.6392559,0.48048412,0.81258771,79.0
0.61064409,0.48127296,0.79803056,75.0
0.6624718,0.54894122,0.84775494,86.0
0.59015991,0.51692985,0.80201848,84.0
0.50769454,0.52127379,0.76432047,69.0
0.60743525,0.55923545,0.82697137,83.0
0.56346348,0.47830125,0.77225945,80.0
0.6033242,0.52874372,0.81306404,86.0
0.46880845,0.55250807,0.76229607,78.0
0.57384512,0.50472275,0.78893518,73.0
0.68612055,0.51498337,0.84776325,88.0
0.69508553,0.45328098,0.83329746,83.0
0.61481086,0.44631351,0.78672598,82.0
0.59353327,0.54535242,0.81520088,84.0
0.66873889,0.43949815,0.81432753,81.0
0.59204384,0.46255864,0.78074749,74.0
0.70721749,0.46776681,0.84417143,90.0
0.45070301,0.505085,0.72814468,65.0
0.67305098,0.55560144,0.85470432,88.0
0.71153899,0.55824934,0.87257216,91.0
0.63045354,0.50341826,0.81648998,80.0
0.64225476,0.55774365,0.8417849,84.0
0.59674882,0.50816908,0.8016686,79.0
0.52194275,0.5112415,0.76634546,77.0
0.53740574,0.54499547,0.78951751,86.0
0.36853364,0.57724057,0.73304164,72.0
0.48839901,0.57294133,0.78151636,79.0
0.60015514,0.55398875,0.8216647,78.0
0.6293872,0.49947139,0.81449769,81.0
0.5812768,0.47669146,0.78087857,76.0
0.62480679,0.47115044,0.80157923,84.0
0.57171246,0.47852213,0.77665753,77.0
0.60487162,0.45331234,0.78398819,80.0
0.63910501,0.52452747,0.82840435,87.0
0.57439353,0.47488433,0.77650737,69.0
0.63844605,0.51534007,0.82476929,83.0
0.65576272,0.43845198,0.80669424,80.0
0.68142512,0.44828279,0.82423676,82.0
0.50855748,0.56441933,0.78593714,78.0
0.70685426,0.5099586,0.85634645,78.0
0.51737347,0.4496518,0.73438736,66.0
0.68314347,0.39360282,0.8078591,83.0
0.66026561,0.40161605,0.79670839,78.0
0.66570877,0.51150271,0.83669964,85.0
0.58317849,0.48480259,0.78525464,81.0
0.60635345,0.50626816,0.80564416,82.0
0.72408673,0.44607586,0.84716498,83.0
0.61653336,0.43386738,0.78290703,79.0
0.57489115,0.56905146,0.81679996,77.0
0.55833558,0.45673509,0.76005922,72.0
0.74456297,0.40429372,0.84783456,85.0
0.7032718,0.43201315,0.83146229,88.0
0.65947498,0.43868325,0.8088576,79.0
0.68270612,0.42761507,0.81838576,85.0
0.65616863,0.48672533,0.82352007,87.0
0.65111539,0.50805642,0.82836845,79.0
0.57981732,0.55279238,0.81209111,85.0
0.59278436,0.55653773,0.81941523,87.0
0.61947732,0.43183352,0.78379977,83.0
0.68945592,0.44810544,0.82861241,83.0
0.77691537,0.42945057,0.87271919,89.0
0.75433047,0.39316548,0.85091925,88.0
0.77252815,0.38615998,0.86036867,85.0
0.71450901,0.40151429,0.82913772,88.0
0.64736733,0.35498168,0.77254547,77.0
0.67456227,0.46966306,0.82740835,80.0
0.65022118,0.43577762,0.80264696,81.0
0.48019698,0.55244025,0.76735709,76.0
0.48288137,0.50502817,0.74404085,62.0
0.52282652,0.52817212,0.77485625,81.0
0.57791042,0.55690412,0.81297385,81.0
0.60831376,0.54086869,0.82016459,83.0
0.4272564,0.60805145,0.77551398,81.0
0.64868386,0.52386094,0.83272466,87.0
0.510419,0.48065984,0.74574092,69.0
0.56369954,0.47312041,0.77012219,79.0
0.58069193,0.52053878,0.79895804,82.0
0.53223609,0.49363672,0.76314153,75.0
0.5804625,0.57980169,0.82371105,87.0
0.50622712,0.5400082,0.77286852,76.0
0.57231515,0.58865195,0.82407267,86.0
0.54831704,0.59617279,0.81759813,85.0
0.63790846,0.54763061,0.83620087,89.0
0.61758919,0.50807703,0.81188334,74.0
0.59545266,0.52817574,0.80912475,80.0
0.41479702,0.54438381,0.73337205,69.0
0.53813899,0.50354879,0.77070854,86.0
0.54999316,0.50930546,0.7791841,76.0
0.60806182,0.4726163,0.79329819,79.0
0.52207448,0.52746601,0.77416394,79.0
0.24875704,0.59899375,0.69874687,71.0
0.49380184,0.57902281,0.78690212,71.0
0.51729861,0.52755621,0.77195072,77.0
0.6038556,0.51595935,0.80825001,85.0
0.69854596,0.44155414,0.83165424,82.0
0.71346903,0.45541225,0.84395874,82.0
0.73367594,0.45937383,0.85601824,84.0
0.59242653,0.35500604,0.73711758,75.0
0.59109198,0.37335601,0.74376025,65.0
0.56251468,0.35699035,0.71869272,70.0
0.51659349,0.31372842,0.66825185,76.0
0.76114654,0.36688411,0.84877808,86.0
0.65134848,0.33704485,0.76885968,77.0
0.75056365,0.33441836,0.83397974,83.0
0.71237401,0.32884556,0.80695854,83.0
0.26951449,0.65650397,0.74908112,77.0
